Timestamp,Station,PM2.5 (µg/m³),PM10 (µg/m³),NO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),AQI
2024-10-21,ITO,141.07,233.88,285.96,2.44,12.77,240.56025369978857
2024-10-21,Mandir Marg,149.12,205.62,67.59,1.16,41.52,249.06976744186045
2024-10-21,Anand Vihar,188.37,404.88,86.88,2.3,107.38,300.88
2024-10-21,Ashok_Vihar,178.75,264.38,52.27,1.54,54.52,280.3911205073996
2024-10-21,Patparganj,153.25,328.67,49.3,0.97,35.91,253.4355179704017
2024-10-21,Sonia_Vihar,178.92,290.33,34.35,1.16,44.2,280.5708245243129
2024-10-21,Vivek_vihar,170.93,320.37,23.71,2.12,3.9,272.1247357293869
2024-10-22,Ashok_Vihar,197.04,288.17,67.19,1.78,87.65,299.7251585623678
2024-10-22,Mandir Marg,155.15,214.42,66.5,1.42,36.99,255.44397463002116
2024-10-22,Sonia_Vihar,207.93,313.26,40.89,1.52,53.09,311.23678646934457
2024-10-22,Anand Vihar,208.1,557.96,99.69,2.64,26.06,453.96000000000004
2024-10-22,ITO,159.38,242.75,206.07,2.93,15.21,259.9154334038055
2024-10-22,Vivek_vihar,219.33,370.56,27.84,2.45,20.52,323.2875264270613
2024-10-22,Patparganj,172.71,352.04,41.39,1.25,20.65,274.0063424947146
2024-10-23,Mandir Marg,224.32,287.44,59.67,1.28,32.11,328.56236786469344
2024-10-23,ITO,235.17,314.3,195.24,2.07,21.33,340.03171247357295
2024-10-23,Anand Vihar,172.33,563.92,108.06,2.57,11.73,459.91999999999996
2024-10-23,Patparganj,239.0,438.62,7.57,1.21,18.6,344.08033826638473
2024-10-23,Sonia_Vihar,249.45,346.58,34.86,1.47,27.49,355.1268498942917
2024-10-23,Vivek_vihar,272.04,422.92,28.2,2.38,32.4,379.0063424947146
2024-10-23,Ashok_Vihar,193.12,271.81,51.26,1.7,48.79,295.5813953488372
2024-10-24,Anand Vihar,166.01,470.65,119.75,2.27,13.39,366.65
2024-10-24,ITO,129.53,209.61,143.9,1.56,29.53,228.3615221987315
2024-10-24,Mandir Marg,147.48,212.21,60.08,0.86,44.47,247.33615221987313
2024-10-24,Patparganj,144.96,314.29,7.59,0.98,20.17,244.6723044397463
2024-10-24,Sonia_Vihar,159.75,264.25,37.82,1.2,31.08,260.30655391120507
2024-10-24,Vivek_vihar,162.58,287.42,26.44,2.02,38.36,263.29809725158566
2024-10-24,Ashok_Vihar,154.17,216.3,42.66,1.33,56.07,254.40803382663847
2024-10-25,Vivek_vihar,141.42,276.21,25.58,1.91,37.92,240.9302325581395
2024-10-25,ITO,116.24,196.29,155.47,1.53,26.87,214.31289640591967
2024-10-25,Ashok_Vihar,140.96,237.23,48.03,1.28,44.2,240.44397463002116
2024-10-25,Anand Vihar,160.44,451.88,134.08,2.23,11.73,347.88
2024-10-25,Sonia_Vihar,133.71,244.12,40.34,1.07,24.38,232.7801268498943
2024-10-25,Mandir Marg,124.02,194.62,61.3,0.71,36.6,222.5369978858351
2024-10-25,Patparganj,127.71,302.92,9.42,1.01,15.65,226.43763213530656
2024-10-26,Anand Vihar,227.8,520.01,157.02,2.85,22.05,416.01
2024-10-26,Mandir Marg,166.55,244.02,74.31,1.19,40.54,267.49471458773786
2024-10-26,Ashok_Vihar,208.04,399.92,66.27,1.89,5.17,311.35306553911204
2024-10-26,Sonia_Vihar,221.79,340.38,47.85,1.8,24.38,325.88794926004226
2024-10-26,Patparganj,192.92,395.54,45.06,1.71,18.88,295.3699788583509
2024-10-26,ITO,178.75,279.01,194.54,2.68,33.5,280.3911205073996
2024-10-26,Vivek_vihar,233.96,383.67,32.78,2.79,44.34,338.75264270613104
2024-10-27,Anand Vihar,223.81,418.59,131.48,3.03,26.29,328.0232558139535
2024-10-27,Vivek_vihar,206.42,345.67,25.41,2.64,72.24,309.64059196617336
2024-10-27,Patparganj,189.21,363.96,63.4,1.37,27.09,291.44820295983084
2024-10-27,ITO,174.61,252.47,203.3,3.19,11.75,276.014799154334
2024-10-27,Ashok_Vihar,215.75,378.26,75.94,1.93,5.16,319.5031712473573
2024-10-27,Sonia_Vihar,220.54,337.54,50.47,1.83,41.59,324.5665961945032
2024-10-27,Mandir Marg,181.13,231.43,67.17,0.92,47.38,282.90697674418607
2024-10-28,ITO,132.87,216.43,125.5,2.41,22.23,231.892177589852
2024-10-28,Ashok_Vihar,154.71,279.88,60.18,1.51,5.12,254.97885835095138
2024-10-28,Sonia_Vihar,173.96,299.0,56.01,1.55,34.25,275.3276955602537
2024-10-28,Mandir Marg,143.66,191.12,61.58,0.82,39.29,243.2980972515856
2024-10-28,Patparganj,152.79,285.42,59.56,1.12,12.23,252.9492600422833
2024-10-28,Anand Vihar,173.43,358.81,107.14,2.37,7.54,274.7674418604651
2024-10-28,Vivek_vihar,167.92,301.62,22.87,2.32,53.89,268.9429175475687
2024-10-29,Sonia_Vihar,140.88,265.08,53.89,1.99,28.5,240.35940803382664
2024-10-29,Ashok_Vihar,186.02,354.93,99.26,2.93,5.29,288.07610993657505
2024-10-29,ITO,115.46,192.56,293.05,2.95,16.08,213.48837209302326
2024-10-29,Anand Vihar,162.3,419.21,69.94,2.45,11.95,315.21
2024-10-29,Vivek_vihar,169.79,306.58,23.47,2.66,63.08,270.9196617336152
2024-10-29,Mandir Marg,118.69,170.59,57.13,0.78,21.6,216.90274841437633
2024-10-29,Patparganj,141.92,285.0,61.53,1.48,11.5,241.45877378435517
2024-10-30,Mandir Marg,153.85,213.04,62.39,0.95,40.14,254.06976744186045
2024-10-30,Sonia_Vihar,199.42,333.08,49.22,1.51,23.98,302.2410147991543
2024-10-30,Ashok_Vihar,211.42,422.79,73.5,1.8,5.11,318.79
2024-10-30,Patparganj,166.96,379.04,68.52,1.46,17.75,275.04
2024-10-30,Vivek_vihar,218.5,410.0,27.12,2.8,103.67,322.41014799154334
2024-10-30,Anand Vihar,224.5,544.54,82.63,2.98,48.25,440.53999999999996
2024-10-30,ITO,134.53,227.88,260.4,2.65,11.93,233.64693446088796
2024-10-31,Patparganj,191.59,383.66,71.19,1.08,14.24,293.9640591966173
2024-10-31,Sonia_Vihar,220.0,316.67,26.18,1.24,27.75,323.99577167019027
2024-10-31,Ashok_Vihar,246.92,362.7,48.9,1.44,5.17,352.4524312896406
2024-10-31,ITO,184.54,244.36,180.78,1.88,15.88,286.51162790697674
2024-10-31,Mandir Marg,209.1,264.38,54.84,0.9,29.05,312.47357293868924
2024-10-31,Anand Vihar,242.08,485.38,72.46,2.59,13.8,381.38
2024-10-31,Vivek_vihar,221.96,352.19,29.75,2.19,33.17,326.06765327695564
2024-11-01,ITO,198.6,240.76,117.85,1.76,22.61,301.37420718816065
2024-11-01,Mandir Marg,217.55,265.86,54.8,0.79,27.74,321.4059196617336
2024-11-01,Anand Vihar,279.15,499.55,69.09,2.78,11.73,395.55
2024-11-01,Ashok_Vihar,314.16,425.0,38.94,1.93,5.11,423.53065539112055
2024-11-01,Patparganj,248.23,407.29,57.5,1.2,13.07,353.83720930232556
2024-11-01,Sonia_Vihar,249.82,345.91,26.69,1.39,25.13,355.5179704016913
2024-11-01,Vivek_vihar,286.64,338.26,23.69,2.6,33.83,394.43974630021137
2024-11-02,Ashok_Vihar,270.57,401.65,66.36,2.39,5.15,377.4524312896406
2024-11-02,ITO,165.34,235.77,264.89,2.36,25.92,266.215644820296
2024-11-02,Mandir Marg,222.44,271.88,66.56,1.34,29.33,326.57505285412265
2024-11-02,Vivek_vihar,301.81,398.61,25.27,2.99,32.3,410.47568710359405
2024-11-02,Patparganj,227.25,432.08,90.27,1.34,14.73,331.6596194503171
2024-11-02,Sonia_Vihar,387.42,484.75,30.0,3.43,14.77,500.97251585623684
2024-11-02,Anand Vihar,307.43,559.52,83.64,2.78,35.69,455.52
2024-11-03,Vivek_vihar,279.29,404.93,27.89,3.28,109.51,386.67019027484145
2024-11-03,Mandir Marg,218.39,262.88,75.59,0.83,42.19,322.29386892177587
2024-11-03,Ashok_Vihar,277.29,433.54,75.1,2.13,5.13,384.5560253699789
2024-11-03,Patparganj,261.46,493.79,90.92,2.24,32.41,389.79
2024-11-03,Anand Vihar,314.47,599.32,90.9,3.26,90.0,495.32000000000005
2024-11-03,ITO,205.79,269.36,250.7,3.25,21.84,308.9746300211416
2024-11-03,Sonia_Vihar,244.75,318.04,32.07,3.78,20.38,350.15856236786465
2024-11-04,Ashok_Vihar,288.67,467.12,71.09,2.48,5.13,396.5856236786469
2024-11-04,Anand Vihar,337.88,621.61,103.11,3.88,16.38,517.61
2024-11-04,ITO,188.94,264.43,176.38,3.34,22.68,291.1627906976744
2024-11-04,Vivek_vihar,330.67,499.54,27.21,4.0,47.64,440.9830866807611
2024-11-04,Mandir Marg,237.79,307.88,71.2,1.36,30.74,342.80126849894293
2024-11-04,Sonia_Vihar,265.75,370.08,37.07,2.86,13.55,372.3572938689218
2024-11-04,Patparganj,251.25,460.42,94.57,1.86,11.77,357.029598308668
2024-11-05,Anand Vihar,274.57,557.7,90.92,3.81,60.77,453.70000000000005
2024-11-05,Vivek_vihar,250.79,435.96,22.8,3.74,120.35,356.5433403805497
2024-11-05,Mandir Marg,201.36,269.66,74.1,2.03,35.74,304.291754756871
2024-11-05,ITO,167.66,223.95,203.97,4.61,12.28,268.6680761099366
2024-11-05,Patparganj,227.58,409.96,84.12,2.36,14.61,332.00845665961947
2024-11-05,Ashok_Vihar,252.25,439.0,77.67,2.69,5.14,358.0866807610994
2024-11-05,Sonia_Vihar,234.42,348.42,42.67,4.11,30.34,339.2389006342495
2024-11-06,Vivek_vihar,247.62,412.29,28.19,3.54,77.35,353.1923890063425
2024-11-06,Mandir Marg,203.44,265.79,75.93,1.43,79.23,306.49048625792807
2024-11-06,Anand Vihar,254.62,557.67,111.32,2.61,90.17,453.66999999999996
2024-11-06,Ashok_Vihar,270.96,447.88,89.0,2.51,5.2,377.8646934460887
2024-11-06,ITO,185.12,204.97,177.47,4.23,12.53,287.1247357293869
2024-11-06,Sonia_Vihar,233.83,324.79,51.72,2.36,17.56,338.615221987315
2024-11-06,Patparganj,237.62,456.79,100.95,2.28,28.27,352.79
2024-11-07,Sonia_Vihar,275.38,383.58,46.79,2.72,25.73,382.5369978858351
2024-11-07,Anand Vihar,295.59,605.25,82.38,3.48,41.65,501.25
2024-11-07,ITO,205.63,227.51,196.19,4.81,7.55,308.80549682875267
2024-11-07,Patparganj,254.04,411.0,83.75,1.71,14.05,359.9788583509513
2024-11-07,Vivek_vihar,282.21,438.54,24.4,3.64,74.87,389.7568710359408
2024-11-07,Mandir Marg,233.92,289.74,74.33,1.52,43.3,338.7103594080338
2024-11-07,Ashok_Vihar,310.71,474.46,81.97,2.45,5.18,419.8837209302325
2024-11-08,Mandir Marg,214.81,252.86,53.96,1.14,17.47,318.5095137420719
2024-11-08,ITO,200.05,219.03,117.85,3.7,16.98,302.90697674418607
2024-11-08,Vivek_vihar,268.12,401.17,22.0,3.14,61.23,374.8625792811839
2024-11-08,Anand Vihar,264.41,468.6,72.91,2.82,12.92,370.94080338266383
2024-11-08,Ashok_Vihar,242.17,381.54,77.87,2.33,5.15,347.43128964059196
2024-11-08,Sonia_Vihar,251.22,365.52,43.02,2.37,27.0,356.99788583509513
2024-11-08,Patparganj,244.17,390.04,71.73,1.42,16.34,349.5454545454545
2024-11-09,Patparganj,203.08,343.67,57.34,1.03,20.94,306.10993657505287
2024-11-09,Sonia_Vihar,209.06,338.5,47.99,2.12,32.39,312.43128964059196
2024-11-09,Mandir Marg,184.73,234.5,50.55,1.39,26.52,286.7124735729387
2024-11-09,Vivek_vihar,217.92,334.88,21.22,2.23,95.68,321.7970401691332
2024-11-09,ITO,165.23,185.36,75.16,2.81,26.98,266.09936575052853
2024-11-09,Ashok_Vihar,204.75,339.25,73.23,1.65,5.11,307.8752642706131
2024-11-09,Anand Vihar,208.84,366.86,73.85,2.14,12.12,312.19873150105707
2024-11-10,ITO,158.87,175.87,55.61,2.77,31.88,259.3763213530655
2024-11-10,Ashok_Vihar,208.21,349.79,68.91,2.09,5.18,311.53276955602536
2024-11-10,Vivek_vihar,220.25,344.92,22.24,2.59,90.34,324.26004228329805
2024-11-10,Mandir Marg,165.21,208.29,49.84,1.2,27.91,266.0782241014799
2024-11-10,Patparganj,194.71,346.29,57.89,1.5,28.92,297.262156448203
2024-11-10,Sonia_Vihar,176.52,298.33,39.91,1.22,60.3,278.03382663847776
2024-11-10,Anand Vihar,208.43,372.22,78.68,2.21,34.15,311.76532769556025
2024-11-11,Patparganj,210.25,378.54,75.09,1.9,20.01,313.6892177589852
2024-11-11,Vivek_vihar,229.17,385.62,24.27,3.13,52.08,333.68921775898514
2024-11-11,Mandir Marg,176.93,239.46,56.29,1.46,41.11,278.46723044397464
2024-11-11,ITO,185.27,245.06,86.25,3.85,31.95,287.2832980972516
2024-11-11,Sonia_Vihar,211.69,336.0,45.15,1.98,22.36,315.2114164904863
2024-11-11,Ashok_Vihar,242.67,424.83,81.28,2.23,5.2,347.9598308668076
2024-11-11,Anand Vihar,247.74,488.62,91.78,2.88,96.66,384.62
2024-11-12,Mandir Marg,179.64,253.19,54.32,1.97,19.7,281.3319238900634
2024-11-12,Ashok_Vihar,231.29,380.38,63.14,1.63,5.2,335.93023255813955
2024-11-12,Patparganj,207.88,368.33,65.44,1.35,17.9,311.18393234672305
2024-11-12,Vivek_vihar,222.92,345.46,23.24,2.31,58.42,327.08245243128965
2024-11-12,Anand Vihar,243.75,484.29,90.0,2.83,19.48,380.29
2024-11-12,Sonia_Vihar,218.36,312.0,36.25,1.29,30.17,322.262156448203
2024-11-12,ITO,203.9,278.89,69.04,3.34,32.39,306.9767441860465
2024-11-13,Anand Vihar,511.37,680.32,87.88,3.47,11.6,631.9978858350951
2024-11-13,Sonia_Vihar,493.21,533.96,38.51,2.79,21.11,612.8012684989429
2024-11-13,Mandir Marg,398.83,511.29,56.19,1.27,22.75,513.0338266384779
2024-11-13,ITO,401.99,514.75,29.55,3.81,43.34,516.3742071881607
2024-11-13,Vivek_vihar,501.73,633.9,25.57,3.38,30.12,621.8076109936576
2024-11-13,Ashok_Vihar,515.62,587.6,49.48,2.29,5.21,636.4904862579281
2024-11-13,Patparganj,502.83,647.08,50.62,2.0,23.25,622.970401691332
2024-11-14,ITO,232.68,355.63,44.07,3.86,32.25,337.39957716701906
2024-11-14,Ashok_Vihar,316.38,469.92,51.68,2.62,5.15,425.877378435518
2024-11-14,Anand Vihar,325.63,550.97,90.75,3.71,21.36,446.97
2024-11-14,Patparganj,343.33,534.29,67.49,2.22,25.63,454.36575052854124
2024-11-14,Mandir Marg,280.67,370.04,55.74,1.04,19.01,388.1289640591966
2024-11-14,Sonia_Vihar,259.4,346.46,40.42,2.35,14.46,365.6448202959831
2024-11-14,Vivek_vihar,300.42,442.7,23.77,3.75,27.75,409.0063424947146
2024-11-15,Mandir Marg,255.6,328.31,53.08,1.02,18.81,361.62790697674416
2024-11-15,Vivek_vihar,402.38,548.58,27.7,2.63,31.52,516.7864693446089
2024-11-15,Anand Vihar,397.62,600.21,96.03,3.16,11.55,511.75475687103597
2024-11-15,Patparganj,363.92,564.5,66.36,1.58,49.59,476.1310782241015
2024-11-15,Ashok_Vihar,355.62,529.83,61.92,1.71,5.17,467.3572938689218
2024-11-15,Sonia_Vihar,258.83,343.22,44.49,2.06,16.79,365.04228329809723
2024-11-15,ITO,229.96,323.59,23.63,2.58,45.27,334.52431289640595
2024-11-16,Sonia_Vihar,441.38,515.62,41.99,2.82,10.67,558.0126849894292
2024-11-16,ITO,305.92,418.04,29.29,3.49,51.98,414.8202959830867
2024-11-16,Patparganj,396.29,626.62,82.25,2.31,47.18,522.62
2024-11-16,Vivek_vihar,441.41,600.44,25.31,2.71,30.59,558.0443974630022
2024-11-16,Anand Vihar,437.37,686.6,105.9,3.55,13.37,582.6
2024-11-16,Mandir Marg,372.79,450.85,59.55,1.63,21.71,485.50739957716706
2024-11-16,Ashok_Vihar,476.38,627.92,59.38,2.59,5.19,595.0105708245244
2024-11-17,Vivek_vihar,482.11,641.47,24.87,2.12,27.99,601.0676532769556
2024-11-17,Anand Vihar,475.85,679.75,101.73,3.54,12.71,594.4503171247358
2024-11-17,ITO,466.72,573.92,25.65,3.39,39.61,584.7991543340381
2024-11-17,Ashok_Vihar,496.07,608.0,50.73,1.93,5.18,615.8245243128964
2024-11-17,Patparganj,430.0,577.86,64.74,1.85,41.21,545.9830866807611
2024-11-17,Mandir Marg,458.72,534.17,59.86,0.96,10.71,576.3424947145877
2024-11-17,Sonia_Vihar,420.0,484.22,40.57,2.37,15.27,535.4122621564482
2024-11-18,Vivek_vihar,684.64,787.73,26.49,3.26,23.6,815.1585623678646
2024-11-18,Ashok_Vihar,677.1,817.51,56.98,2.08,5.18,807.1881606765328
2024-11-18,Anand Vihar,672.88,838.52,96.34,3.6,12.73,802.7272727272727
2024-11-18,Patparganj,676.79,871.75,59.77,2.19,37.53,806.860465116279
2024-11-18,Sonia_Vihar,604.75,700.0,41.01,2.53,20.18,730.708245243129
2024-11-18,Mandir Marg,630.44,713.25,60.29,1.9,14.74,757.8646934460888
2024-11-18,ITO,233.17,418.67,42.94,3.06,24.31,337.91754756871035
2024-11-19,Mandir Marg,327.28,390.69,59.2,1.78,14.34,437.399577167019
2024-11-19,Vivek_vihar,427.73,504.86,27.85,3.07,21.71,543.5835095137421
2024-11-19,Sonia_Vihar,394.92,497.17,42.68,1.89,11.83,508.90063424947147
2024-11-19,Ashok_Vihar,403.04,551.54,80.29,1.58,10.01,517.4841437632135
2024-11-19,Patparganj,378.38,550.04,62.9,1.51,38.03,491.41649048625794
2024-11-19,ITO,348.34,432.3,79.45,1.92,23.32,459.661733615222
2024-11-19,Anand Vihar,427.95,592.56,112.09,3.52,10.63,543.816067653277
2024-11-20,Vivek_vihar,288.23,418.7,35.06,3.0,28.17,396.12050739957715
2024-11-20,Ashok_Vihar,307.83,461.42,79.84,1.6,38.35,416.83932346723043
2024-11-20,Mandir Marg,244.56,293.67,77.63,1.13,28.0,349.95771670190277
2024-11-20,Patparganj,269.75,444.21,64.25,1.94,52.04,376.5856236786469
2024-11-20,Anand Vihar,301.59,547.33,112.71,3.39,15.11,443.33000000000004
2024-11-20,ITO,224.68,306.43,109.24,2.14,29.31,328.9429175475687
2024-11-20,Sonia_Vihar,277.17,384.58,49.35,1.98,13.78,384.4291754756871
2024-11-21,Mandir Marg,183.87,244.78,88.16,2.31,27.32,285.80338266384774
2024-11-21,Vivek_vihar,239.68,387.25,20.92,4.24,25.29,344.79915433403806
2024-11-21,Anand Vihar,242.8,490.41,116.22,4.44,15.62,386.41
2024-11-21,Ashok_Vihar,254.83,426.46,84.6,2.28,40.61,360.81395348837214
2024-11-21,ITO,174.94,248.42,122.07,2.2,28.55,276.3636363636364
2024-11-21,Patparganj,207.83,387.04,68.55,1.95,44.74,311.1310782241015
2024-11-21,Sonia_Vihar,249.25,379.83,47.37,2.37,10.57,354.9154334038055
2024-11-22,Sonia_Vihar,324.29,469.29,60.87,3.01,12.15,434.2389006342495
2024-11-22,Ashok_Vihar,326.38,488.58,82.59,2.99,44.01,436.4482029598309
2024-11-22,Anand Vihar,336.73,607.54,129.75,4.36,13.44,503.53999999999996
2024-11-22,ITO,233.64,307.89,122.58,2.46,28.57,338.4143763213531
2024-11-22,Patparganj,290.67,497.08,78.14,1.99,46.18,398.69978858350953
2024-11-22,Mandir Marg,273.91,331.87,96.54,1.18,31.25,380.9830866807611
2024-11-22,Vivek_vihar,331.79,485.66,19.44,4.08,27.48,442.1670190274842
2024-11-23,Ashok_Vihar,297.21,465.83,93.97,3.09,57.25,405.61310782241014
2024-11-23,Anand Vihar,318.4,625.99,125.89,5.28,18.42,521.99
2024-11-23,ITO,186.19,248.29,164.11,2.79,28.06,288.25581395348837
2024-11-23,Mandir Marg,223.58,275.21,100.7,1.81,30.16,327.78012684989426
2024-11-23,Sonia_Vihar,300.29,432.54,66.76,2.86,11.96,408.8689217758985
2024-11-23,Patparganj,263.17,489.62,89.68,2.44,38.13,385.62
2024-11-23,Vivek_vihar,308.57,488.4,19.42,5.16,34.52,417.62156448202956
2024-11-24,Patparganj,157.46,318.54,66.85,1.56,39.81,257.8858350951374
2024-11-24,Sonia_Vihar,177.58,297.08,57.55,2.42,16.4,279.15433403805497
2024-11-24,Mandir Marg,128.52,182.65,98.58,0.94,31.06,227.2938689217759
2024-11-24,Ashok_Vihar,172.83,301.83,77.34,2.12,42.33,274.13319238900635
2024-11-24,ITO,110.18,160.11,127.85,1.91,28.19,207.90697674418607
2024-11-24,Anand Vihar,193.58,414.58,49.15,3.88,12.43,310.58
2024-11-24,Vivek_vihar,179.74,310.68,17.27,3.35,22.07,281.43763213530656
2024-11-25,Mandir Marg,265.2,322.88,93.7,1.45,38.38,371.7758985200845
2024-11-25,Patparganj,268.12,440.0,57.56,1.37,38.11,374.8625792811839
2024-11-25,ITO,228.04,286.3,58.78,1.59,27.3,332.4947145877378
2024-11-25,Ashok_Vihar,296.67,443.79,65.02,1.34,34.17,405.04228329809723
2024-11-25,Anand Vihar,291.87,517.23,34.63,3.2,6.43,413.23
2024-11-25,Vivek_vihar,311.35,445.51,18.08,2.62,21.72,420.5602536997886
2024-11-25,Sonia_Vihar,296.04,383.42,53.79,1.28,17.94,404.3763213530656
2024-11-26,Anand Vihar,164.78,397.95,83.09,2.9,8.06,293.95
2024-11-26,Mandir Marg,139.83,202.26,83.3,1.65,37.6,239.24947145877377
2024-11-26,Sonia_Vihar,176.4,273.46,43.78,1.44,11.69,277.90697674418607
2024-11-26,Vivek_vihar,177.86,282.35,16.56,2.22,23.56,279.45031712473576
2024-11-26,Ashok_Vihar,176.62,298.83,63.85,1.13,36.39,278.1395348837209
2024-11-26,Patparganj,165.04,306.54,60.6,1.11,27.17,265.8985200845666
2024-11-26,ITO,169.48,232.31,60.24,1.41,27.71,270.59196617336147
2024-11-27,Patparganj,171.88,361.83,71.05,1.54,65.74,273.1289640591966
2024-11-27,ITO,147.39,215.65,91.42,1.86,28.53,247.2410147991543
2024-11-27,Ashok_Vihar,164.0,285.75,70.78,1.69,36.84,264.79915433403806
2024-11-27,Sonia_Vihar,175.75,287.04,42.53,1.96,9.94,277.2198731501057
2024-11-27,Mandir Marg,147.87,202.08,89.59,1.48,32.48,247.74841437632136
2024-11-27,Vivek_vihar,169.62,287.28,18.87,2.69,26.79,270.7399577167019
2024-11-27,Anand Vihar,153.44,393.18,126.48,3.0,13.69,289.18
2024-11-28,Mandir Marg,169.17,226.92,89.11,2.05,34.12,270.2642706131078
2024-11-28,Anand Vihar,238.85,484.17,179.24,3.65,10.0,380.17
2024-11-28,Sonia_Vihar,195.45,285.0,42.01,2.18,10.73,298.0443974630021
2024-11-28,ITO,178.8,253.09,162.69,3.02,20.33,280.4439746300211
2024-11-28,Vivek_vihar,239.31,385.71,19.97,3.04,23.71,344.4080338266385
2024-11-28,Patparganj,205.75,391.58,63.31,2.24,52.54,308.93234672304436
2024-11-28,Ashok_Vihar,213.67,357.12,72.5,1.93,37.57,317.3044397463002
2024-11-29,Vivek_vihar,222.61,346.51,20.09,3.17,25.97,326.75475687103597
2024-11-29,Mandir Marg,177.75,261.33,104.85,2.06,36.93,279.3340380549683
2024-11-29,Anand Vihar,257.73,508.62,221.28,3.79,22.81,404.62
2024-11-29,Patparganj,203.25,397.88,72.83,1.89,60.5,306.2896405919662
2024-11-29,ITO,173.49,251.91,238.1,3.78,18.86,274.83086680761096
2024-11-29,Ashok_Vihar,223.71,384.17,87.03,3.18,35.8,327.91754756871035
2024-11-29,Sonia_Vihar,187.92,285.0,47.4,1.87,9.56,290.08456659619446
2024-11-30,Patparganj,196.25,372.21,66.84,2.03,46.55,298.89006342494713
2024-11-30,ITO,195.29,276.99,239.27,3.24,16.26,297.8752642706131
2024-11-30,Ashok_Vihar,218.29,368.71,77.44,2.54,31.31,322.1881606765328
2024-11-30,Sonia_Vihar,208.67,335.0,43.34,2.57,10.49,312.01902748414375
2024-11-30,Mandir Marg,192.21,248.97,94.9,2.09,33.17,294.61945031712474
2024-11-30,Vivek_vihar,213.53,338.05,20.81,3.81,20.36,317.15644820295984
2024-11-30,Anand Vihar,247.38,502.99,315.54,5.47,6.83,398.99
2024-12-01,Sonia_Vihar,157.11,259.86,31.17,1.63,17.7,257.5158562367865
2024-12-01,ITO,134.91,197.62,192.12,2.18,15.85,234.04862579281183
2024-12-01,Mandir Marg,129.54,163.16,89.2,1.91,28.13,228.3720930232558
2024-12-01,Vivek_vihar,157.56,256.3,18.71,2.73,22.26,257.99154334038053
2024-12-01,Patparganj,147.05,281.84,55.98,1.05,42.06,246.88160676532772
2024-12-01,Anand Vihar,163.92,348.79,165.84,2.67,8.13,264.71458773784354
2024-12-01,Ashok_Vihar,153.17,252.74,62.41,1.21,32.8,253.35095137420717
2024-12-02,Patparganj,139.78,272.29,58.41,1.12,38.47,239.1966173361522
2024-12-02,Ashok_Vihar,137.67,241.62,63.87,1.44,29.34,236.96617336152218
2024-12-02,Anand Vihar,150.88,342.39,187.57,2.98,7.13,250.93023255813952
2024-12-02,Mandir Marg,131.28,190.32,90.78,1.87,28.34,230.21141649048627
2024-12-02,Sonia_Vihar,139.17,244.29,35.16,1.41,16.6,238.5517970401691
2024-12-02,ITO,118.33,186.51,194.59,2.26,15.48,216.52219873150105
2024-12-02,Vivek_vihar,136.42,225.13,32.66,3.02,16.26,235.64482029598307
2024-12-03,ITO,100.64,162.34,158.07,1.83,15.27,197.82241014799155
2024-12-03,Sonia_Vihar,151.18,257.05,40.42,1.51,15.23,251.2473572938689
2024-12-03,Ashok_Vihar,143.83,260.21,67.5,1.22,26.67,243.47780126849895
2024-12-03,Mandir Marg,108.68,167.54,87.43,1.87,21.99,206.3213530655391
2024-12-03,Vivek_vihar,136.79,224.92,30.82,2.24,23.34,236.03594080338263
2024-12-03,Patparganj,120.33,259.25,56.37,1.03,42.04,218.63636363636363
2024-12-03,Anand Vihar,151.9,340.21,173.63,2.72,5.87,252.00845665961947
2024-12-04,Vivek_vihar,80.34,174.23,36.66,1.0,19.41,176.36363636363637
2024-12-04,Ashok_Vihar,71.33,170.0,46.97,0.78,35.82,166.83932346723043
2024-12-04,ITO,59.24,110.47,98.21,1.14,20.84,154.05919661733617
2024-12-04,Anand Vihar,68.01,202.25,89.12,1.09,10.62,163.32980972515855
2024-12-04,Sonia_Vihar,68.29,156.92,27.27,0.66,49.38,163.62579281183932
2024-12-04,Mandir Marg,60.78,100.72,77.51,1.47,26.65,155.68710359408033
2024-12-04,Patparganj,46.86,193.22,45.64,0.6,40.34,128.65
2024-12-05,Mandir Marg,63.74,112.91,76.72,2.32,23.36,158.81606765327695
2024-12-05,Sonia_Vihar,69.35,171.45,31.47,1.39,23.5,164.7463002114165
2024-12-05,ITO,69.02,124.74,153.87,1.53,21.55,164.39746300211416
2024-12-05,Anand Vihar,95.74,255.4,156.77,1.59,9.84,192.64270613107823
2024-12-05,Patparganj,72.36,201.83,50.44,0.8,38.72,167.92811839323468
2024-12-05,Ashok_Vihar,77.0,170.46,58.08,0.96,36.03,172.83298097251586
2024-12-05,Vivek_vihar,72.5,165.92,35.59,1.19,25.87,168.07610993657505
2024-12-06,Patparganj,88.12,233.46,53.93,0.99,36.74,184.5877378435518
2024-12-06,Anand Vihar,119.72,318.52,195.81,2.43,8.81,217.99154334038053
2024-12-06,Sonia_Vihar,104.92,221.21,38.19,1.84,17.82,202.34672304439746
2024-12-06,ITO,88.23,146.56,154.16,1.85,20.18,184.70401691331924
2024-12-06,Mandir Marg,78.56,124.92,84.76,1.27,23.77,174.48202959830866
2024-12-06,Vivek_vihar,104.38,208.19,44.75,2.01,24.23,201.77589852008455
